id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,xy_goal_tol,des_lin_vel,stop_flag,skip_flag
1,1.8888366452992205,0.004194939236264995,0.008529056351857259,-0.0017599783485088133,0.0022637037937874205,0.6194004333510831,0.785069984960473,2.0,0.4,1,1
2,0.22940332123450533,1.8719332822291048,0.008527499987031794,-0.0028478149861468926,0.00020045411448487777,0.9987664117055028,0.049573224797936286,2.0,0.4,1,1
3,-1.985775472380467,-0.5355570395678542,0.008530240211521694,-0.00024372717618455648,-0.002857099187247889,0.07488536055508602,-0.9971880265806609,2.0,0.4,0,1
